subject,blockcode,trialcode,trialnum,response,latency,stimulusitem3,stimulusitem4,stimulusitem5,stimulusitem6,stimulusitem8,values.gridface1_code,values.gridface2_code,values.gridface3_code,values.gridface4_code,values.compareface_code,values.trial_retry,values.nTrials,avg_grid,avg_compare,correct_resp,correct_num,easiness
486389815,gridcompare_block,gridcompare_trial,25,50,1250,nexus2_11_tw_1.00.jpg,nexus2_19_tw_-1.00.jpg,nexus2_4_tw_1.00.jpg,nexus2_7_tw_-1.00.jpg,nexus2_10_tw_1.00.jpg,1,-1,1,-1,1,0,100,0,1,50,1,1
486389815,gridcompare_block,gridcompare_trial,26,50,1153,nexus2_20_tw_1.00.jpg,nexus2_6_tw_-3.00.jpg,nexus2_15_tw_0.00.jpg,nexus2_11_tw_0.00.jpg,nexus2_18_tw_1.00.jpg,1,-3,0,0,1,0,100,-0.5,1,50,1,1.5
486389815,gridcompare_block,gridcompare_trial,27,38,1420,nexus2_23_tw_-3.00.jpg,nexus2_5_tw_1.00.jpg,nexus2_24_tw_3.00.jpg,nexus2_10_tw_-3.00.jpg,nexus2_16_tw_-3.00.jpg,-3,1,3,-3,-3,0,100,-0.5,-3,38,1,2.5
486389815,gridcompare_block,gridcompare_trial,28,50,1781,nexus2_21_tw_2.00.jpg,nexus2_1_tw_0.00.jpg,nexus2_2_tw_-1.00.jpg,nexus2_7_tw_0.00.jpg,nexus2_25_tw_3.00.jpg,2,0,-1,0,3,0,100,0.25,3,50,1,2.75
486389815,gridcompare_block,gridcompare_trial,29,38,1310,nexus2_14_tw_2.00.jpg,nexus2_12_tw_2.00.jpg,nexus2_8_tw_-2.00.jpg,nexus2_3_tw_-1.00.jpg,nexus2_9_tw_-3.00.jpg,2,2,-2,-1,-3,0,100,0.25,-3,38,1,3.25
486389815,gridcompare_block,gridcompare_trial,30,38,1083,nexus2_13_tw_-1.00.jpg,nexus2_22_tw_2.00.jpg,nexus2_4_tw_3.00.jpg,nexus2_19_tw_-2.00.jpg,nexus2_17_tw_-3.00.jpg,-1,2,3,-2,-3,0,100,0.5,-3,38,1,3.5
486389815,gridcompare_block,gridcompare_trial,31,50,1026,nexus2_21_tw_3.00.jpg,nexus2_17_tw_3.00.jpg,nexus2_10_tw_2.00.jpg,nexus2_13_tw_3.00.jpg,nexus2_4_tw_0.00.jpg,3,3,2,3,0,0,100,2.75,0,38,0,2.75
486389815,gridcompare_block,gridcompare_trial,32,50,1467,nexus2_7_tw_-3.00.jpg,nexus2_20_tw_3.00.jpg,nexus2_1_tw_-1.00.jpg,nexus2_11_tw_-3.00.jpg,nexus2_6_tw_-1.00.jpg,-3,3,-1,-3,-1,1,101,-1,-1,NA,NA,0
486389815,gridcompare_block,gridcompare_trial,33,50,1306,nexus2_23_tw_-1.00.jpg,nexus2_24_tw_2.00.jpg,nexus2_5_tw_0.00.jpg,nexus2_12_tw_1.00.jpg,nexus2_14_tw_0.00.jpg,-1,2,0,1,0,0,101,0.5,0,38,0,0.5
486389815,gridcompare_block,gridcompare_trial,34,38,2278,nexus2_2_tw_1.00.jpg,nexus2_8_tw_2.00.jpg,nexus2_18_tw_-1.00.jpg,nexus2_15_tw_-2.00.jpg,nexus2_9_tw_1.00.jpg,1,2,-1,-2,1,0,101,0,1,50,0,1
486389815,gridcompare_block,gridcompare_trial,35,50,1596,nexus2_22_tw_1.00.jpg,nexus2_3_tw_2.00.jpg,nexus2_19_tw_1.00.jpg,nexus2_25_tw_2.00.jpg,nexus2_16_tw_3.00.jpg,1,2,1,2,3,0,101,1.5,3,50,1,1.5
486389815,gridcompare_block,gridcompare_trial,36,50,1566,nexus2_17_tw_1.00.jpg,nexus2_16_tw_3.00.jpg,nexus2_19_tw_1.00.jpg,nexus2_10_tw_-1.00.jpg,nexus2_8_tw_-2.00.jpg,1,3,1,-1,-2,0,101,1,-2,38,0,3
486389815,gridcompare_block,gridcompare_trial,37,50,1401,nexus2_25_tw_-3.00.jpg,nexus2_3_tw_-2.00.jpg,nexus2_20_tw_1.00.jpg,nexus2_13_tw_3.00.jpg,nexus2_4_tw_0.00.jpg,-3,-2,1,3,0,0,101,-0.25,0,50,1,0.25
486389815,gridcompare_block,gridcompare_trial,38,38,1803,nexus2_6_tw_1.00.jpg,nexus2_15_tw_1.00.jpg,nexus2_7_tw_0.00.jpg,nexus2_11_tw_-1.00.jpg,nexus2_21_tw_-2.00.jpg,1,1,0,-1,-2,0,101,0.25,-2,38,1,2.25
486389815,gridcompare_block,gridcompare_trial,39,50,1269,nexus2_9_tw_3.00.jpg,nexus2_5_tw_2.00.jpg,nexus2_23_tw_2.00.jpg,nexus2_2_tw_0.00.jpg,nexus2_18_tw_2.00.jpg,3,2,2,0,2,0,101,1.75,2,50,1,0.25
486389815,gridcompare_block,gridcompare_trial,40,38,1349,nexus2_22_tw_3.00.jpg,nexus2_14_tw_0.00.jpg,nexus2_1_tw_-3.00.jpg,nexus2_12_tw_-3.00.jpg,nexus2_24_tw_0.00.jpg,3,0,-3,-3,0,0,101,-0.75,0,50,0,0.75
486389815,gridcompare_block,gridcompare_trial,41,50,1513,nexus2_19_tw_2.00.jpg,nexus2_17_tw_-3.00.jpg,nexus2_3_tw_-3.00.jpg,nexus2_12_tw_2.00.jpg,nexus2_5_tw_-1.00.jpg,2,-3,-3,2,-1,0,101,-0.5,-1,38,0,0.5
486389815,gridcompare_block,gridcompare_trial,42,50,783,nexus2_6_tw_-1.00.jpg,nexus2_1_tw_1.00.jpg,nexus2_4_tw_-1.00.jpg,nexus2_22_tw_2.00.jpg,nexus2_18_tw_1.00.jpg,-1,1,-1,2,1,0,101,0.25,1,50,1,0.75
486389815,gridcompare_block,gridcompare_trial,43,38,1339,nexus2_9_tw_-1.00.jpg,nexus2_8_tw_3.00.jpg,nexus2_15_tw_2.00.jpg,nexus2_7_tw_2.00.jpg,nexus2_20_tw_-1.00.jpg,-1,3,2,2,-1,0,101,1.5,-1,38,1,2.5
486389815,gridcompare_block,gridcompare_trial,44,50,983,nexus2_23_tw_-2.00.jpg,nexus2_24_tw_-3.00.jpg,nexus2_14_tw_-3.00.jpg,nexus2_2_tw_-2.00.jpg,nexus2_25_tw_3.00.jpg,-2,-3,-3,-2,3,0,101,-2.5,3,50,1,5.5
486389815,gridcompare_block,gridcompare_trial,45,38,1635,nexus2_13_tw_-3.00.jpg,nexus2_21_tw_3.00.jpg,nexus2_16_tw_-1.00.jpg,nexus2_11_tw_0.00.jpg,nexus2_10_tw_-3.00.jpg,-3,3,-1,0,-3,0,101,-0.25,-3,38,1,2.75
486389815,gridcompare_block,gridcompare_trial,46,50,1395,nexus2_11_tw_2.00.jpg,nexus2_16_tw_0.00.jpg,nexus2_7_tw_3.00.jpg,nexus2_10_tw_-2.00.jpg,nexus2_24_tw_1.00.jpg,2,0,3,-2,1,0,101,0.75,1,50,1,0.25
486389815,gridcompare_block,gridcompare_trial,47,50,1365,nexus2_20_tw_3.00.jpg,nexus2_15_tw_-3.00.jpg,nexus2_2_tw_-3.00.jpg,nexus2_13_tw_-1.00.jpg,nexus2_1_tw_-1.00.jpg,3,-3,-3,-1,-1,1,102,-1,-1,NA,NA,0
486389815,gridcompare_block,gridcompare_trial,48,50,969,nexus2_19_tw_0.00.jpg,nexus2_8_tw_-1.00.jpg,nexus2_17_tw_-2.00.jpg,nexus2_5_tw_1.00.jpg,nexus2_12_tw_3.00.jpg,0,-1,-2,1,3,0,102,-0.5,3,50,1,3.5
486389815,gridcompare_block,gridcompare_trial,49,50,701,nexus2_4_tw_3.00.jpg,nexus2_23_tw_-1.00.jpg,nexus2_25_tw_1.00.jpg,nexus2_21_tw_-3.00.jpg,nexus2_14_tw_2.00.jpg,3,-1,1,-3,2,0,102,0,2,50,1,2
486389815,gridcompare_block,gridcompare_trial,50,50,1525,nexus2_6_tw_-3.00.jpg,nexus2_9_tw_0.00.jpg,nexus2_22_tw_-1.00.jpg,nexus2_3_tw_3.00.jpg,nexus2_18_tw_0.00.jpg,-3,0,-1,3,0,0,102,-0.25,0,50,1,0.25
486389815,gridcompare_block,gridcompare_trial,51,50,713,nexus2_16_tw_1.00.jpg,nexus2_24_tw_3.00.jpg,nexus2_10_tw_0.00.jpg,nexus2_21_tw_2.00.jpg,nexus2_11_tw_1.00.jpg,1,3,0,2,1,0,102,1.5,1,38,0,0.5
486389815,gridcompare_block,gridcompare_trial,52,38,1160,nexus2_17_tw_-1.00.jpg,nexus2_1_tw_0.00.jpg,nexus2_18_tw_-2.00.jpg,nexus2_13_tw_1.00.jpg,nexus2_25_tw_-2.00.jpg,-1,0,-2,1,-2,0,102,-0.5,-2,38,1,1.5
486389815,gridcompare_block,gridcompare_trial,53,50,1034,nexus2_7_tw_-1.00.jpg,nexus2_4_tw_1.00.jpg,nexus2_3_tw_0.00.jpg,nexus2_23_tw_3.00.jpg,nexus2_14_tw_1.00.jpg,-1,1,0,3,1,0,102,0.75,1,50,1,0.25
486389815,gridcompare_block,gridcompare_trial,54,38,1693,nexus2_8_tw_1.00.jpg,nexus2_9_tw_-2.00.jpg,nexus2_2_tw_3.00.jpg,nexus2_12_tw_-1.00.jpg,nexus2_15_tw_-1.00.jpg,1,-2,3,-1,-1,0,102,0.25,-1,38,1,1.25
486389815,gridcompare_block,gridcompare_trial,55,50,1771,nexus2_19_tw_3.00.jpg,nexus2_5_tw_0.00.jpg,nexus2_22_tw_1.00.jpg,nexus2_6_tw_-2.00.jpg,nexus2_20_tw_0.00.jpg,3,0,1,-2,0,0,102,0.5,0,38,0,0.5
486389815,gridcompare_block,gridcompare_trial,56,50,1845,nexus2_12_tw_-2.00.jpg,nexus2_10_tw_1.00.jpg,nexus2_14_tw_3.00.jpg,nexus2_11_tw_3.00.jpg,nexus2_3_tw_-1.00.jpg,-2,1,3,3,-1,0,102,1.25,-1,38,0,2.25
486389815,gridcompare_block,gridcompare_trial,57,50,1020,nexus2_1_tw_-2.00.jpg,nexus2_23_tw_1.00.jpg,nexus2_18_tw_3.00.jpg,nexus2_7_tw_-2.00.jpg,nexus2_17_tw_3.00.jpg,-2,1,3,-2,3,0,102,0,3,50,1,3
486389815,gridcompare_block,gridcompare_trial,58,50,1054,nexus2_13_tw_2.00.jpg,nexus2_16_tw_2.00.jpg,nexus2_5_tw_-2.00.jpg,nexus2_6_tw_2.00.jpg,nexus2_20_tw_2.00.jpg,2,2,-2,2,2,0,102,1,2,50,1,1
486389815,gridcompare_block,gridcompare_trial,59,38,1286,nexus2_15_tw_0.00.jpg,nexus2_25_tw_0.00.jpg,nexus2_22_tw_0.00.jpg,nexus2_19_tw_-1.00.jpg,nexus2_8_tw_-3.00.jpg,0,0,0,-1,-3,0,102,-0.25,-3,38,1,2.75
486389815,gridcompare_block,gridcompare_trial,60,50,1108,nexus2_24_tw_-2.00.jpg,nexus2_4_tw_2.00.jpg,nexus2_9_tw_1.00.jpg,nexus2_2_tw_2.00.jpg,nexus2_21_tw_0.00.jpg,-2,2,1,2,0,0,102,0.75,0,38,0,0.75
486389815,gridcompare_block,gridcompare_trial,61,38,1275,nexus2_18_tw_-3.00.jpg,nexus2_2_tw_-1.00.jpg,nexus2_23_tw_0.00.jpg,nexus2_25_tw_2.00.jpg,nexus2_22_tw_-2.00.jpg,-3,-1,0,2,-2,0,102,-0.5,-2,38,1,1.5
486389815,gridcompare_block,gridcompare_trial,62,38,1314,nexus2_24_tw_-1.00.jpg,nexus2_16_tw_-2.00.jpg,nexus2_15_tw_-2.00.jpg,nexus2_1_tw_2.00.jpg,nexus2_7_tw_-3.00.jpg,-1,-2,-2,2,-3,0,102,-0.75,-3,38,1,2.25
486389815,gridcompare_block,gridcompare_trial,63,38,1256,nexus2_3_tw_1.00.jpg,nexus2_5_tw_3.00.jpg,nexus2_13_tw_0.00.jpg,nexus2_10_tw_2.00.jpg,nexus2_19_tw_-3.00.jpg,1,3,0,2,-3,0,102,1.5,-3,38,1,4.5
486389815,gridcompare_block,gridcompare_trial,64,38,1887,nexus2_20_tw_-2.00.jpg,nexus2_17_tw_2.00.jpg,nexus2_6_tw_3.00.jpg,nexus2_21_tw_1.00.jpg,nexus2_14_tw_-2.00.jpg,-2,2,3,1,-2,0,102,1,-2,38,1,3
486389815,gridcompare_block,gridcompare_trial,65,50,1174,nexus2_8_tw_0.00.jpg,nexus2_4_tw_-2.00.jpg,nexus2_11_tw_-3.00.jpg,nexus2_9_tw_2.00.jpg,nexus2_12_tw_0.00.jpg,0,-2,-3,2,0,0,102,-0.75,0,50,1,0.75
486389815,gridcompare_block,gridcompare_trial,66,50,1017,nexus2_19_tw_-2.00.jpg,nexus2_12_tw_1.00.jpg,nexus2_10_tw_3.00.jpg,nexus2_22_tw_-3.00.jpg,nexus2_21_tw_-1.00.jpg,-2,1,3,-3,-1,0,102,-0.25,-1,38,0,0.75
486389815,gridcompare_block,gridcompare_trial,67,38,1491,nexus2_9_tw_-3.00.jpg,nexus2_15_tw_3.00.jpg,nexus2_7_tw_1.00.jpg,nexus2_14_tw_-1.00.jpg,nexus2_5_tw_-3.00.jpg,-3,3,1,-1,-3,0,102,0,-3,38,1,3
486389815,gridcompare_block,gridcompare_trial,68,38,1296,nexus2_18_tw_-1.00.jpg,nexus2_8_tw_2.00.jpg,nexus2_17_tw_0.00.jpg,nexus2_4_tw_-3.00.jpg,nexus2_16_tw_-3.00.jpg,-1,2,0,-3,-3,0,102,-0.5,-3,38,1,2.5
486389815,gridcompare_block,gridcompare_trial,69,50,1295,nexus2_25_tw_-1.00.jpg,nexus2_2_tw_1.00.jpg,nexus2_20_tw_-3.00.jpg,nexus2_3_tw_2.00.jpg,nexus2_13_tw_-2.00.jpg,-1,1,-3,2,-2,0,102,-0.25,-2,38,0,1.75
486389815,gridcompare_block,gridcompare_trial,70,38,1516,nexus2_24_tw_2.00.jpg,nexus2_1_tw_3.00.jpg,nexus2_11_tw_-2.00.jpg,nexus2_6_tw_0.00.jpg,nexus2_23_tw_-3.00.jpg,2,3,-2,0,-3,0,102,0.75,-3,38,1,3.75
486389815,gridcompare_block,gridcompare_trial,71,50,1570,nexus2_18_tw_1.00.jpg,nexus2_2_tw_0.00.jpg,nexus2_8_tw_-1.00.jpg,nexus2_1_tw_1.00.jpg,nexus2_13_tw_0.00.jpg,1,0,-1,1,0,0,102,0.25,0,38,0,0.25
486389815,gridcompare_block,gridcompare_trial,72,50,1269,nexus2_14_tw_2.00.jpg,nexus2_4_tw_-1.00.jpg,nexus2_23_tw_3.00.jpg,nexus2_21_tw_-3.00.jpg,nexus2_20_tw_-1.00.jpg,2,-1,3,-3,-1,0,102,0.25,-1,38,0,1.25
486389815,gridcompare_block,gridcompare_trial,73,50,861,nexus2_9_tw_0.00.jpg,nexus2_22_tw_3.00.jpg,nexus2_3_tw_0.00.jpg,nexus2_25_tw_1.00.jpg,nexus2_16_tw_1.00.jpg,0,3,0,1,1,1,103,1,1,NA,NA,0
486389815,gridcompare_block,gridcompare_trial,74,50,1238,nexus2_15_tw_0.00.jpg,nexus2_7_tw_-3.00.jpg,nexus2_10_tw_1.00.jpg,nexus2_11_tw_-1.00.jpg,nexus2_19_tw_-1.00.jpg,0,-3,1,-1,-1,0,103,-0.75,-1,38,0,0.25
486389815,gridcompare_block,gridcompare_trial,75,50,1414,nexus2_5_tw_-3.00.jpg,nexus2_12_tw_3.00.jpg,nexus2_17_tw_1.00.jpg,nexus2_24_tw_1.00.jpg,nexus2_6_tw_-3.00.jpg,-3,3,1,1,-3,0,103,0.5,-3,38,0,3.5
486389815,gridcompare_block,gridcompare_trial,76,50,1032,nexus2_2_tw_-2.00.jpg,nexus2_6_tw_-2.00.jpg,nexus2_18_tw_-3.00.jpg,nexus2_25_tw_0.00.jpg,nexus2_5_tw_2.00.jpg,-2,-2,-3,0,2,0,103,-1.75,2,50,1,3.75
486389815,gridcompare_block,gridcompare_trial,77,50,1137,nexus2_9_tw_1.00.jpg,nexus2_7_tw_1.00.jpg,nexus2_1_tw_-2.00.jpg,nexus2_11_tw_1.00.jpg,nexus2_8_tw_1.00.jpg,1,1,-2,1,1,0,103,0.25,1,50,1,0.75
486389815,gridcompare_block,gridcompare_trial,78,38,2510,nexus2_12_tw_-2.00.jpg,nexus2_17_tw_-1.00.jpg,nexus2_16_tw_0.00.jpg,nexus2_24_tw_-2.00.jpg,nexus2_10_tw_-1.00.jpg,-2,-1,0,-2,-1,0,103,-1.25,-1,50,0,0.25
486389815,gridcompare_block,gridcompare_trial,79,50,1327,nexus2_14_tw_-3.00.jpg,nexus2_23_tw_-3.00.jpg,nexus2_3_tw_-1.00.jpg,nexus2_13_tw_-3.00.jpg,nexus2_21_tw_-1.00.jpg,-3,-3,-1,-3,-1,0,103,-2.5,-1,50,1,1.5
486389815,gridcompare_block,gridcompare_trial,80,50,1359,nexus2_19_tw_-2.00.jpg,nexus2_4_tw_2.00.jpg,nexus2_22_tw_2.00.jpg,nexus2_15_tw_-2.00.jpg,nexus2_20_tw_1.00.jpg,-2,2,2,-2,1,0,103,0,1,50,1,1
486389815,gridcompare_block,gridcompare_trial,81,38,1419,nexus2_13_tw_-2.00.jpg,nexus2_2_tw_-3.00.jpg,nexus2_12_tw_1.00.jpg,nexus2_25_tw_-3.00.jpg,nexus2_9_tw_-3.00.jpg,-2,-3,1,-3,-3,0,103,-1.75,-3,38,1,1.25
486389815,gridcompare_block,gridcompare_trial,82,50,1468,nexus2_6_tw_-1.00.jpg,nexus2_1_tw_-3.00.jpg,nexus2_20_tw_-3.00.jpg,nexus2_18_tw_2.00.jpg,nexus2_15_tw_-1.00.jpg,-1,-3,-3,2,-1,0,103,-1.25,-1,50,1,0.25
486389815,gridcompare_block,gridcompare_trial,83,38,1660,nexus2_24_tw_2.00.jpg,nexus2_5_tw_1.00.jpg,nexus2_10_tw_-2.00.jpg,nexus2_8_tw_-2.00.jpg,nexus2_16_tw_-3.00.jpg,2,1,-2,-2,-3,0,103,-0.25,-3,38,1,2.75
486389815,gridcompare_block,gridcompare_trial,84,50,1635,nexus2_23_tw_2.00.jpg,nexus2_3_tw_-2.00.jpg,nexus2_4_tw_-2.00.jpg,nexus2_11_tw_0.00.jpg,nexus2_7_tw_2.00.jpg,2,-2,-2,0,2,0,103,-0.5,2,50,1,2.5
486389815,gridcompare_block,gridcompare_trial,85,38,1563,nexus2_21_tw_1.00.jpg,nexus2_19_tw_3.00.jpg,nexus2_22_tw_-3.00.jpg,nexus2_14_tw_1.00.jpg,nexus2_17_tw_-3.00.jpg,1,3,-3,1,-3,0,103,0.5,-3,38,1,3.5
486389815,gridcompare_block,gridcompare_trial,86,50,1319,nexus2_5_tw_-2.00.jpg,nexus2_6_tw_2.00.jpg,nexus2_9_tw_-2.00.jpg,nexus2_17_tw_-2.00.jpg,nexus2_18_tw_3.00.jpg,-2,2,-2,-2,3,0,103,-1,3,50,1,4
486389815,gridcompare_block,gridcompare_trial,87,50,1397,nexus2_15_tw_3.00.jpg,nexus2_16_tw_-2.00.jpg,nexus2_2_tw_1.00.jpg,nexus2_10_tw_2.00.jpg,nexus2_20_tw_2.00.jpg,3,-2,1,2,2,0,103,1,2,50,1,1
486389815,gridcompare_block,gridcompare_trial,88,38,1287,nexus2_12_tw_0.00.jpg,nexus2_8_tw_-3.00.jpg,nexus2_14_tw_0.00.jpg,nexus2_4_tw_3.00.jpg,nexus2_21_tw_-2.00.jpg,0,-3,0,3,-2,0,103,0,-2,38,1,2
486389815,gridcompare_block,gridcompare_trial,89,50,1206,nexus2_22_tw_0.00.jpg,nexus2_19_tw_-3.00.jpg,nexus2_23_tw_-2.00.jpg,nexus2_13_tw_1.00.jpg,nexus2_7_tw_0.00.jpg,0,-3,-2,1,0,0,103,-1,0,50,1,1
486389815,gridcompare_block,gridcompare_trial,90,38,1639,nexus2_25_tw_-2.00.jpg,nexus2_1_tw_2.00.jpg,nexus2_11_tw_-3.00.jpg,nexus2_3_tw_-3.00.jpg,nexus2_24_tw_-3.00.jpg,-2,2,-3,-3,-3,0,103,-1.5,-3,38,1,1.5
486389815,gridcompare_block,gridcompare_trial,91,50,1183,nexus2_19_tw_2.00.jpg,nexus2_9_tw_2.00.jpg,nexus2_16_tw_3.00.jpg,nexus2_2_tw_3.00.jpg,nexus2_5_tw_0.00.jpg,2,2,3,3,0,0,103,2.5,0,38,0,2.5
486389815,gridcompare_block,gridcompare_trial,92,38,1315,nexus2_6_tw_1.00.jpg,nexus2_24_tw_-1.00.jpg,nexus2_13_tw_-1.00.jpg,nexus2_20_tw_0.00.jpg,nexus2_7_tw_-2.00.jpg,1,-1,-1,0,-2,0,103,-0.25,-2,38,1,1.75
486389815,gridcompare_block,gridcompare_trial,93,50,1024,nexus2_22_tw_1.00.jpg,nexus2_11_tw_2.00.jpg,nexus2_14_tw_-2.00.jpg,nexus2_4_tw_-3.00.jpg,nexus2_21_tw_3.00.jpg,1,2,-2,-3,3,0,103,-0.5,3,50,1,3.5
486389815,gridcompare_block,gridcompare_trial,94,38,2986,nexus2_1_tw_0.00.jpg,nexus2_10_tw_0.00.jpg,nexus2_12_tw_-3.00.jpg,nexus2_18_tw_-2.00.jpg,nexus2_25_tw_-1.00.jpg,0,0,-3,-2,-1,0,103,-1.25,-1,50,0,0.25
486389815,gridcompare_block,gridcompare_trial,95,50,1002,nexus2_8_tw_3.00.jpg,nexus2_17_tw_2.00.jpg,nexus2_15_tw_2.00.jpg,nexus2_23_tw_0.00.jpg,nexus2_3_tw_2.00.jpg,3,2,2,0,2,0,103,1.75,2,50,1,0.25
486389815,gridcompare_block,gridcompare_trial,96,50,901,nexus2_1_tw_-1.00.jpg,nexus2_18_tw_-1.00.jpg,nexus2_24_tw_3.00.jpg,nexus2_11_tw_-2.00.jpg,nexus2_13_tw_2.00.jpg,-1,-1,3,-2,2,0,103,-0.25,2,50,1,2.25
486389815,gridcompare_block,gridcompare_trial,97,50,2493,nexus2_21_tw_2.00.jpg,nexus2_9_tw_-1.00.jpg,nexus2_3_tw_1.00.jpg,nexus2_8_tw_2.00.jpg,nexus2_23_tw_-1.00.jpg,2,-1,1,2,-1,0,103,1,-1,38,0,2
486389815,gridcompare_block,gridcompare_trial,98,50,1033,nexus2_5_tw_3.00.jpg,nexus2_19_tw_0.00.jpg,nexus2_14_tw_-1.00.jpg,nexus2_16_tw_2.00.jpg,nexus2_20_tw_3.00.jpg,3,0,-1,2,3,0,103,1,3,50,1,2
486389815,gridcompare_block,gridcompare_trial,99,38,2698,nexus2_12_tw_2.00.jpg,nexus2_7_tw_3.00.jpg,nexus2_4_tw_0.00.jpg,nexus2_15_tw_1.00.jpg,nexus2_2_tw_-1.00.jpg,2,3,0,1,-1,0,103,1.5,-1,38,1,2.5
486389815,gridcompare_block,gridcompare_trial,100,50,1159,nexus2_22_tw_-2.00.jpg,nexus2_25_tw_3.00.jpg,nexus2_17_tw_3.00.jpg,nexus2_10_tw_-3.00.jpg,nexus2_6_tw_3.00.jpg,-2,3,3,-3,3,0,103,0.25,3,50,1,2.75
486389815,gridcompare_block,gridcompare_trial,101,50,2354,nexus2_15_tw_-3.00.jpg,nexus2_8_tw_0.00.jpg,nexus2_4_tw_1.00.jpg,nexus2_17_tw_0.00.jpg,nexus2_7_tw_-1.00.jpg,-3,0,1,0,-1,0,103,-0.5,-1,38,0,0.5
486389815,gridcompare_block,gridcompare_trial,102,50,773,nexus2_23_tw_1.00.jpg,nexus2_6_tw_0.00.jpg,nexus2_1_tw_3.00.jpg,nexus2_24_tw_0.00.jpg,nexus2_13_tw_3.00.jpg,1,0,3,0,3,0,103,1,3,50,1,2
486389815,gridcompare_block,gridcompare_trial,103,50,1041,nexus2_14_tw_3.00.jpg,nexus2_16_tw_-1.00.jpg,nexus2_18_tw_0.00.jpg,nexus2_19_tw_1.00.jpg,nexus2_11_tw_3.00.jpg,3,-1,0,1,3,0,103,0.75,3,50,1,2.25
486389815,expt_end,expt_end,1,57,9830,0,0,0,0,0,3,-1,0,1,3,0,103,0.75,3,50,0,2.25
955853994,main_instructions,main_instructions1,1,57,37735,0,0,0,0,0,999,999,999,999,999,999,100,999,999,NA,NA,0
955853994,main_instructions,main_instructions2,2,57,1231,0,0,0,0,0,999,999,999,999,999,999,100,999,999,NA,NA,0
955853994,main_instructions,main_instructions3,3,57,1417,0,0,0,0,0,999,999,999,999,999,999,100,999,999,NA,NA,0
955853994,gridcompare_block,gridcompare_trial,1,50,2163,nexus2_21_tw_2.00.jpg,nexus2_19_tw_-3.00.jpg,nexus2_10_tw_-2.00.jpg,nexus2_13_tw_-2.00.jpg,nexus2_24_tw_-1.00.jpg,2,-3,-2,-2,-1,0,100,-1.25,-1,50,1,0.25
955853994,gridcompare_block,gridcompare_trial,2,50,1286,nexus2_11_tw_0.00.jpg,nexus2_22_tw_2.00.jpg,nexus2_15_tw_0.00.jpg,nexus2_4_tw_1.00.jpg,nexus2_5_tw_2.00.jpg,0,2,0,1,2,0,100,0.75,2,50,1,1.25
955853994,gridcompare_block,gridcompare_trial,3,50,358,nexus2_14_tw_-2.00.jpg,nexus2_9_tw_3.00.jpg,nexus2_6_tw_3.00.jpg,nexus2_23_tw_0.00.jpg,nexus2_3_tw_0.00.jpg,-2,3,3,0,0,0,100,1,0,38,0,1
955853994,gridcompare_block,gridcompare_trial,4,38,156,nexus2_2_tw_1.00.jpg,nexus2_25_tw_2.00.jpg,nexus2_20_tw_3.00.jpg,nexus2_1_tw_-2.00.jpg,nexus2_12_tw_2.00.jpg,1,2,3,-2,2,0,100,1,2,50,0,1
955853994,gridcompare_block,gridcompare_trial,5,38,373,nexus2_18_tw_-1.00.jpg,nexus2_17_tw_-2.00.jpg,nexus2_16_tw_-2.00.jpg,nexus2_8_tw_3.00.jpg,nexus2_7_tw_-2.00.jpg,-1,-2,-2,3,-2,0,100,-0.5,-2,38,1,1.5
955853994,gridcompare_block,gridcompare_trial,6,38,758,nexus2_21_tw_-1.00.jpg,nexus2_7_tw_2.00.jpg,nexus2_9_tw_0.00.jpg,nexus2_10_tw_-1.00.jpg,nexus2_6_tw_-3.00.jpg,-1,2,0,-1,-3,0,100,0,-3,38,1,3
955853994,gridcompare_block,gridcompare_trial,7,38,578,nexus2_15_tw_2.00.jpg,nexus2_18_tw_3.00.jpg,nexus2_13_tw_0.00.jpg,nexus2_14_tw_0.00.jpg,nexus2_8_tw_-2.00.jpg,2,3,0,0,-2,0,100,1.25,-2,38,1,3.25
955853994,gridcompare_block,gridcompare_trial,8,50,1017,nexus2_19_tw_0.00.jpg,nexus2_22_tw_0.00.jpg,nexus2_20_tw_2.00.jpg,nexus2_5_tw_3.00.jpg,nexus2_17_tw_2.00.jpg,0,0,2,3,2,0,100,1.25,2,50,1,0.75
955853994,gridcompare_block,gridcompare_trial,9,50,238,nexus2_11_tw_2.00.jpg,nexus2_23_tw_-1.00.jpg,nexus2_25_tw_-2.00.jpg,nexus2_24_tw_1.00.jpg,nexus2_1_tw_1.00.jpg,2,-1,-2,1,1,0,100,0,1,50,1,1
955853994,gridcompare_block,gridcompare_trial,10,50,366,nexus2_4_tw_-2.00.jpg,nexus2_3_tw_-2.00.jpg,nexus2_16_tw_3.00.jpg,nexus2_2_tw_-3.00.jpg,nexus2_12_tw_1.00.jpg,-2,-2,3,-3,1,0,100,-1,1,50,1,2
955853994,gridcompare_block,gridcompare_trial,11,38,222,nexus2_6_tw_1.00.jpg,nexus2_21_tw_1.00.jpg,nexus2_18_tw_-3.00.jpg,nexus2_24_tw_-2.00.jpg,nexus2_2_tw_-1.00.jpg,1,1,-3,-2,-1,0,100,-0.75,-1,38,1,0.25
